"","id","CRIMETYPE"
"76694",54216,"BTFV"
"76695",180745,"BTFV"
"76696",120433,"BTFV"
"76697",140810,"BTFV"
"76698",218424,"BTFV"
"76699",208834,"BTFV"
"76700",104572,"BTFV"
"76701",26890,"BTFV"
"76702",224094,"BTFV"
"76703",108565,"BTFV"
"76704",111948,"BTFV"
"76705",137540,"BTFV"
"76706",154045,"BTFV"
"76707",82355,"BTFV"
"76708",238168,"BTFV"
"76709",153852,"BTFV"
"76710",45040,"BURG"
"76711",175131,"BTFV"
"76712",206723,"BTFV"
"76713",129991,"BURG"
"76714",51632,"BTFV"
"76715",221201,"BTFV"
"76716",126916,"BTFV"
"76717",62935,"BTFV"
"76718",88235,"BURG"
"76719",9377,"BTFV"
"76720",5703,"BTFV"
"76721",141240,"BTFV"
"76722",190202,"BTFV"
"76723",134595,"BURG"
"76724",176183,"BTFV"
"76725",141048,"BTFV"
"76726",59533,"BTFV"
"76727",26509,"BTFV"
"76728",175468,"BTFV"
"76729",229133,"BTFV"
"76730",124825,"BTFV"
"76731",85898,"BURG"
"76732",161797,"BTFV"
"76733",182249,"BTFV"
"76734",2810,"BTFV"
"76735",142691,"BTFV"
"76736",82918,"BURG"
"76737",65586,"BTFV"
"76738",150678,"BTFV"
"76739",14292,"BTFV"
"76740",218859,"BTFV"
"76741",173676,"BTFV"
"76742",232517,"BTFV"
"76743",234521,"BTFV"
"76744",39479,"BURG"
"76745",64315,"BTFV"
"76746",38474,"BURG"
"76747",171654,"BTFV"
"76748",157636,"BTFV"
"76749",158475,"BTFV"
"76750",170903,"BTFV"
"76751",15874,"BTFV"
"76752",88086,"BURG"
"76753",214458,"BTFV"
"76754",221043,"BTFV"
"76755",106187,"BTFV"
"76756",198911,"BTFV"
"76757",123023,"BTFV"
"76758",51548,"BTFV"
"76759",221832,"BTFV"
"76760",223031,"BTFV"
"76761",70347,"BTFV"
"76762",88326,"BURG"
"76763",23057,"BTFV"
"76764",164644,"BTFV"
"76765",41918,"BURG"
"76766",77330,"BTFV"
"76767",36739,"BURG"
"76768",173574,"BTFV"
"76769",18153,"BTFV"
"76770",201204,"BTFV"
"76771",212805,"BTFV"
"76772",170128,"BTFV"
"76773",468,"BTFV"
"76774",91532,"BURG"
"76775",220433,"BTFV"
"76776",228800,"BTFV"
"76777",217952,"BTFV"
"76778",159750,"BTFV"
"76779",220207,"BTFV"
"76780",125508,"BTFV"
"76781",71986,"BTFV"
"76782",96914,"BTFV"
"76783",145718,"BTFV"
"76784",67212,"BTFV"
"76785",165981,"BTFV"
"76786",4466,"BTFV"
"76787",80226,"BTFV"
"76788",106125,"BTFV"
"76789",40417,"BURG"
"76790",62850,"BTFV"
"76791",196963,"BTFV"
"76792",95570,"BTFV"
"76793",65278,"BTFV"
"76794",145653,"BTFV"
"76795",136159,"BTFV"
"76796",156936,"BTFV"
"76797",214045,"BTFV"
"76798",17467,"BTFV"
"76799",149292,"BTFV"
"76800",203941,"BTFV"
"76801",109398,"BTFV"
"76802",86151,"BURG"
"76803",41465,"BURG"
"76804",146065,"BTFV"
"76805",208858,"BTFV"
"76806",75897,"BTFV"
"76807",70004,"BTFV"
"76808",91037,"BURG"
"76809",186052,"BTFV"
"76810",101599,"BTFV"
"76811",54381,"BTFV"
"76812",212485,"BTFV"
"76813",114624,"BTFV"
"76814",24395,"BTFV"
"76815",15962,"BTFV"
"76816",11106,"BTFV"
"76817",138848,"BTFV"
"76818",116863,"BTFV"
"76819",125503,"BTFV"
"76820",10320,"BTFV"
"76821",230316,"BTFV"
"76822",34740,"BURG"
"76823",148637,"BTFV"
"76824",222156,"BTFV"
"76825",175761,"BTFV"
"76826",77086,"BTFV"
"76827",137147,"BTFV"
"76828",49713,"BTFV"
"76829",33210,"BURG"
"76830",206677,"BTFV"
"76831",3714,"BTFV"
"76832",142735,"BTFV"
"76833",197260,"BTFV"
"76834",21589,"BTFV"
"76835",138312,"BTFV"
"76836",212554,"BTFV"
"76837",229534,"BTFV"
"76838",41065,"BURG"
"76839",161776,"BTFV"
"76840",126096,"BTFV"
"76841",180582,"BTFV"
"76842",178298,"BTFV"
"76843",90494,"BURG"
"76844",122786,"BTFV"
"76845",203605,"BTFV"
"76846",88628,"BURG"
"76847",166148,"BTFV"
"76848",56001,"BTFV"
"76849",54518,"BTFV"
"76850",126171,"BTFV"
"76851",145109,"BTFV"
"76852",75366,"BTFV"
"76853",144628,"BTFV"
"76854",28689,"BTFV"
"76855",139393,"BTFV"
"76856",119321,"BTFV"
"76857",46582,"BURG"
"76858",200406,"BTFV"
"76859",91312,"BURG"
"76860",122281,"BTFV"
"76861",66988,"BTFV"
"76862",235004,"BTFV"
"76863",134850,"BURG"
"76864",24045,"BTFV"
"76865",234058,"BTFV"
"76866",222228,"BTFV"
"76867",55315,"BTFV"
"76868",222324,"BTFV"
"76869",13447,"BTFV"
"76870",58939,"BTFV"
"76871",137153,"BTFV"
"76872",167934,"BTFV"
"76873",20279,"BTFV"
"76874",43039,"BURG"
"76875",53632,"BTFV"
"76876",13992,"BTFV"
"76877",27067,"BTFV"
"76878",6045,"BTFV"
"76879",224067,"BTFV"
"76880",76114,"BTFV"
"76881",219340,"BTFV"
"76882",33406,"BURG"
"76883",130477,"BURG"
"76884",78991,"BTFV"
"76885",132636,"BURG"
"76886",27687,"BTFV"
"76887",67043,"BTFV"
"76888",230738,"BTFV"
"76889",33486,"BURG"
"76890",225008,"BTFV"
"76891",48713,"BTFV"
"76892",144707,"BTFV"
"76893",14131,"BTFV"
"76894",88485,"BURG"
"76895",128772,"BTFV"
"76896",7649,"BTFV"
"76897",165699,"BTFV"
"76898",187673,"BTFV"
"76899",107097,"BTFV"
"76900",150854,"BTFV"
"76901",82259,"BTFV"
"76902",81219,"BTFV"
"76903",163185,"BTFV"
"76904",161697,"BTFV"
"76905",24922,"BTFV"
"76906",78766,"BTFV"
"76907",129621,"BTFV"
"76908",5389,"BTFV"
"76909",16499,"BTFV"
"76910",1211,"BTFV"
"76911",185306,"BTFV"
"76912",50049,"BTFV"
"76913",191072,"BTFV"
"76914",7973,"BTFV"
"76915",237019,"BTFV"
"76916",43615,"BURG"
"76917",179746,"BTFV"
"76918",110250,"BTFV"
"76919",208945,"BTFV"
"76920",66763,"BTFV"
"76921",51676,"BTFV"
"76922",30798,"BURG"
"76923",15146,"BTFV"
"76924",186043,"BTFV"
"76925",136506,"BTFV"
"76926",23593,"BTFV"
"76927",95810,"BTFV"
"76928",151247,"BTFV"
"76929",35688,"BURG"
"76930",222522,"BTFV"
"76931",180200,"BTFV"
"76932",51753,"BTFV"
"76933",229323,"BTFV"
"76934",90966,"BURG"
"76935",194266,"BTFV"
"76936",109549,"BTFV"
"76937",161513,"BTFV"
"76938",20454,"BTFV"
"76939",156452,"BTFV"
"76940",53827,"BTFV"
"76941",46083,"BURG"
"76942",34633,"BURG"
"76943",104856,"BTFV"
"76944",31514,"BTFV"
"76945",25342,"BTFV"
"76946",156616,"BTFV"
"76947",164458,"BTFV"
"76948",88397,"BURG"
"76949",222217,"BTFV"
"76950",220663,"BTFV"
"76951",37743,"BURG"
"76952",66819,"BTFV"
"76953",12231,"BTFV"
"76954",117245,"BTFV"
"76955",69331,"BTFV"
"76956",70953,"BTFV"
"76957",98434,"BTFV"
"76958",160880,"BTFV"
"76959",156538,"BTFV"
"76960",223443,"BTFV"
"76961",209656,"BTFV"
"76962",2383,"BTFV"
"76963",2678,"BTFV"
"76964",58878,"BTFV"
"76965",36938,"BURG"
"76966",107000,"BTFV"
"76967",79787,"BTFV"
"76968",12148,"BTFV"
"76969",239513,"BTFV"
"76970",202062,"BTFV"
"76971",229328,"BTFV"
"76972",113671,"BTFV"
"76973",178704,"BTFV"
"76974",62409,"BTFV"
"76975",214985,"BTFV"
"76976",97284,"BTFV"
"76977",18122,"BTFV"
"76978",178708,"BTFV"
"76979",215654,"BTFV"
"76980",60690,"BTFV"
"76981",132394,"BURG"
"76982",93500,"BTFV"
"76983",157190,"BTFV"
"76984",77957,"BTFV"
"76985",196973,"BTFV"
"76986",237937,"BTFV"
"76987",54691,"BTFV"
"76988",89040,"BURG"
"76989",131060,"BTFV"
"76990",106420,"BTFV"
"76991",111314,"BTFV"
"76992",205531,"BTFV"
"76993",137513,"BTFV"
"76994",67075,"BTFV"
"76995",239181,"BTFV"
"76996",54718,"BTFV"
"76997",4186,"BTFV"
"76998",127955,"BTFV"
"76999",118926,"BTFV"
"77000",180470,"BTFV"
"77001",105434,"BTFV"
"77002",128112,"BTFV"
"77003",220185,"BTFV"
"77004",217702,"BTFV"
"77005",116296,"BTFV"
"77006",909,"BTFV"
"77007",156430,"BTFV"
"77008",31139,"BTFV"
"77009",8606,"BTFV"
"77010",108267,"BTFV"
"77011",170269,"BTFV"
"77012",72599,"BTFV"
"77013",13053,"BTFV"
"77014",123430,"BTFV"
"77015",63304,"BTFV"
"77016",38243,"BURG"
"77017",46073,"BURG"
"77018",77612,"BTFV"
"77019",110135,"BTFV"
"77020",135550,"BTFV"
"77021",132925,"BURG"
"77022",116041,"BTFV"
"77023",195642,"BTFV"
"77024",220429,"BTFV"
"77025",99161,"BTFV"
"77026",170422,"BTFV"
"77027",206717,"BTFV"
"77028",109020,"BTFV"
"77029",132335,"BURG"
"77030",18065,"BTFV"
"77031",224483,"BTFV"
"77032",202581,"BTFV"
"77033",40826,"BURG"
"77034",29499,"BTFV"
"77035",226861,"BTFV"
"77036",13588,"BTFV"
"77037",118315,"BTFV"
"77038",86776,"BURG"
"77039",70571,"BTFV"
"77040",211008,"BTFV"
"77041",184484,"BTFV"
"77042",207934,"BTFV"
"77043",235319,"BTFV"
"77044",192705,"BTFV"
"77045",44580,"BURG"
"77046",184547,"BTFV"
"77047",179802,"BTFV"
"77048",197032,"BTFV"
"77049",149495,"BTFV"
"77050",186719,"BTFV"
"77051",101488,"BTFV"
"77052",128681,"BTFV"
"77053",155282,"BTFV"
"77054",120800,"BTFV"
"77055",171766,"BTFV"
"77056",145667,"BTFV"
"77057",23246,"BTFV"
"77058",104354,"BTFV"
"77059",173764,"BTFV"
"77060",215443,"BTFV"
"77061",113082,"BTFV"
"77062",75689,"BTFV"
"77063",59785,"BTFV"
"77064",102734,"BTFV"
"77065",109237,"BTFV"
"77066",177095,"BURG"
"77067",234268,"BTFV"
"77068",41590,"BURG"
"77069",35586,"BURG"
"77070",14051,"BTFV"
"77071",75832,"BTFV"
"77072",60027,"BTFV"
"77073",197005,"BTFV"
"77074",19004,"BTFV"
"77075",39608,"BURG"
"77076",126774,"BTFV"
"77077",189225,"BTFV"
"77078",43631,"BURG"
"77079",6106,"BTFV"
"77080",189430,"BTFV"
"77081",54235,"BTFV"
"77082",176698,"BTFV"
"77083",61268,"BTFV"
"77084",170154,"BTFV"
"77085",8985,"BTFV"
"77086",191622,"BTFV"
"77087",49619,"BTFV"
"77088",11632,"BTFV"
"77089",4584,"BTFV"
"77090",218228,"BTFV"
"77091",98886,"BTFV"
"77092",162112,"BTFV"
"77093",130855,"BURG"
"77094",129331,"BTFV"
"77095",191132,"BTFV"
"77096",198865,"BTFV"
"77097",236412,"BTFV"
"77098",48908,"BTFV"
"77099",41372,"BURG"
"77100",215849,"BTFV"
"77101",194619,"BTFV"
"77102",137504,"BTFV"
"77103",136485,"BTFV"
"77104",146362,"BTFV"
"77105",95126,"BTFV"
"77106",158712,"BTFV"
"77107",131448,"BTFV"
"77108",48047,"BTFV"
"77109",145191,"BTFV"
"77110",54745,"BTFV"
"77111",38703,"BURG"
"77112",131683,"BTFV"
"77113",14840,"BTFV"
"77114",188691,"BTFV"
"77115",131560,"BTFV"
"77116",79735,"BTFV"
"77117",29127,"BTFV"
"77118",202601,"BTFV"
"77119",149524,"BTFV"
"77120",51385,"BTFV"
"77121",44154,"BURG"
"77122",177729,"BTFV"
"77123",167151,"BTFV"
"77124",153647,"BTFV"
"77125",140954,"BTFV"
"77126",46812,"BURG"
"77127",134317,"BURG"
"77128",163408,"BTFV"
"77129",170418,"BTFV"
"77130",149267,"BTFV"
"77131",226293,"BTFV"
"77132",153579,"BTFV"
"77133",117008,"BTFV"
"77134",176028,"BTFV"
"77135",13108,"BTFV"
"77136",42874,"BURG"
"77137",144852,"BTFV"
"77138",16273,"BTFV"
"77139",174276,"BTFV"
"77140",14815,"BTFV"
"77141",164799,"BTFV"
"77142",119254,"BTFV"
"77143",174095,"BTFV"
"77144",146541,"BTFV"
"77145",152246,"BTFV"
"77146",37878,"BURG"
"77147",199425,"BTFV"
"77148",221977,"BTFV"
"77149",24787,"BTFV"
"77150",141159,"BTFV"
"77151",216288,"BTFV"
"77152",151937,"BTFV"
"77153",59731,"BTFV"
"77154",88671,"BURG"
"77155",77158,"BTFV"
"77156",234927,"BTFV"
"77157",34692,"BURG"
"77158",112168,"BTFV"
"77159",153342,"BTFV"
"77160",74357,"BTFV"
"77161",64931,"BTFV"
"77162",13057,"BTFV"
"77163",179708,"BTFV"
"77164",125513,"BTFV"
"77165",229892,"BTFV"
"77166",42970,"BURG"
"77167",45505,"BURG"
"77168",234960,"BTFV"
"77169",146979,"BTFV"
"77170",63518,"BTFV"
"77171",70260,"BTFV"
"77172",46071,"BURG"
"77173",232491,"BTFV"
"77174",90467,"BURG"
"77175",182006,"BTFV"
"77176",183234,"BTFV"
"77177",99407,"BTFV"
"77178",191433,"BTFV"
"77179",193315,"BTFV"
"77180",171100,"BTFV"
"77181",164670,"BTFV"
"77182",71161,"BTFV"
"77183",226743,"BTFV"
"77184",53045,"BTFV"
"77185",71282,"BTFV"
"77186",27701,"BTFV"
"77187",239138,"BTFV"
"77188",200978,"BTFV"
"77189",179400,"BTFV"
"77190",133202,"BURG"
"77191",64544,"BTFV"
"77192",198116,"BTFV"
"77193",70601,"BTFV"
"77194",107766,"BTFV"
"77195",27780,"BTFV"
"77196",128181,"BTFV"
"77197",79731,"BTFV"
"77198",229771,"BTFV"
"77199",193336,"BTFV"
"77200",120693,"BTFV"
"77201",195752,"BTFV"
"77202",1961,"BTFV"
"77203",94650,"BTFV"
"77204",36073,"BURG"
"77205",218555,"BTFV"
"77206",69412,"BTFV"
"77207",139161,"BTFV"
"77208",136106,"BTFV"
"77209",75037,"BTFV"
"77210",207881,"BTFV"
"77211",181633,"BTFV"
"77212",105222,"BTFV"
"77213",195000,"BTFV"
"77214",229868,"BTFV"
"77215",51215,"BTFV"
"77216",174103,"BTFV"
"77217",212009,"BTFV"
"77218",168971,"BTFV"
"77219",1101,"BTFV"
"77220",60019,"BTFV"
"77221",181896,"BTFV"
"77222",16337,"BTFV"
"77223",223841,"BTFV"
"77224",174065,"BTFV"
"77225",82335,"BTFV"
"77226",87036,"BURG"
"77227",102970,"BTFV"
"77228",43613,"BURG"
"77229",75079,"BTFV"
"77230",168215,"BTFV"
"77231",177078,"BURG"
"77232",41817,"BURG"
"77233",129413,"BTFV"
"77234",232151,"BTFV"
"77235",42873,"BURG"
"77236",184846,"BTFV"
"77237",16591,"BTFV"
"77238",33512,"BURG"
"77239",175766,"BTFV"
"77240",197567,"BTFV"
"77241",222504,"BTFV"
"77242",183997,"BTFV"
"77243",181003,"BTFV"
"77244",114129,"BTFV"
"77245",12845,"BTFV"
"77246",135666,"BTFV"
"77247",23221,"BTFV"
"77248",101402,"BTFV"
"77249",124713,"BTFV"
"77250",111679,"BTFV"
"77251",72474,"BTFV"
"77252",181758,"BTFV"
"77253",239446,"BTFV"
"77254",29062,"BTFV"
"77255",230018,"BTFV"
"77256",149129,"BTFV"
"77257",27141,"BTFV"
"77258",87833,"BURG"
"77259",121413,"BTFV"
"77260",44750,"BURG"
"77261",182224,"BTFV"
"77262",149390,"BTFV"
"77263",45535,"BURG"
"77264",126056,"BTFV"
"77265",11984,"BTFV"
"77266",78329,"BTFV"
"77267",42159,"BURG"
"77268",62433,"BTFV"
"77269",35361,"BURG"
"77270",67519,"BTFV"
"77271",37715,"BURG"
"77272",16554,"BTFV"
"77273",137675,"BTFV"
"77274",64691,"BTFV"
"77275",215002,"BTFV"
"77276",45712,"BURG"
"77277",113288,"BTFV"
"77278",233845,"BTFV"
"77279",63923,"BTFV"
"77280",5366,"BTFV"
"77281",80524,"BURG"
"77282",96990,"BTFV"
"77283",60567,"BTFV"
"77284",197113,"BTFV"
"77285",151378,"BTFV"
"77286",23723,"BTFV"
"77287",132478,"BURG"
"77288",204568,"BTFV"
"77289",232890,"BTFV"
"77290",226321,"BTFV"
"77291",71957,"BTFV"
"77292",67133,"BTFV"
"77293",51098,"BTFV"
"77294",21744,"BTFV"
"77295",122574,"BTFV"
"77296",108377,"BTFV"
"77297",191786,"BTFV"
"77298",154560,"BTFV"
"77299",15278,"BTFV"
"77300",212174,"BTFV"
"77301",146473,"BTFV"
"77302",209082,"BTFV"
"77303",219162,"BTFV"
"77304",18585,"BTFV"
"77305",111152,"BTFV"
"77306",47860,"BTFV"
"77307",1140,"BTFV"
"77308",26884,"BTFV"
"77309",128130,"BTFV"
"77310",103129,"BTFV"
"77311",180954,"BTFV"
"77312",106468,"BTFV"
"77313",12295,"BTFV"
"77314",32852,"BURG"
"77315",183308,"BTFV"
"77316",236677,"BTFV"
"77317",131024,"BTFV"
"77318",96785,"BTFV"
"77319",28360,"BTFV"
"77320",5868,"BTFV"
"77321",71952,"BTFV"
"77322",206299,"BTFV"
"77323",4510,"BTFV"
"77324",205124,"BTFV"
"77325",46103,"BURG"
"77326",174956,"BTFV"
"77327",117011,"BTFV"
"77328",107186,"BTFV"
"77329",175972,"BTFV"
"77330",75837,"BTFV"
"77331",86037,"BURG"
"77332",310,"BTFV"
"77333",227774,"BTFV"
"77334",237480,"BTFV"
"77335",57762,"BTFV"
"77336",227126,"BTFV"
"77337",193113,"BTFV"
"77338",147452,"BTFV"
"77339",102016,"BTFV"
"77340",231966,"BTFV"
"77341",212046,"BTFV"
"77342",28484,"BTFV"
"77343",55115,"BTFV"
"77344",105485,"BTFV"
"77345",120862,"BTFV"
"77346",114590,"BTFV"
"77347",127676,"BTFV"
"77348",231427,"BTFV"
"77349",151609,"BTFV"
"77350",120917,"BTFV"
"77351",26869,"BTFV"
"77352",218102,"BTFV"
"77353",121197,"BTFV"
"77354",184422,"BTFV"
"77355",59100,"BTFV"
"77356",79029,"BTFV"
"77357",155705,"BTFV"
"77358",130338,"BURG"
"77359",222752,"BTFV"
"77360",90721,"BURG"
"77361",79100,"BTFV"
"77362",69131,"BTFV"
"77363",72104,"BTFV"
"77364",138120,"BTFV"
"77365",192459,"BTFV"
"77366",206338,"BTFV"
"77367",4804,"BTFV"
"77368",233976,"BTFV"
"77369",85160,"BURG"
"77370",196674,"BTFV"
"77371",168992,"BTFV"
"77372",26883,"BTFV"
"77373",176535,"BTFV"
"77374",223916,"BTFV"
"77375",204194,"BTFV"
"77376",34001,"BURG"
"77377",64938,"BTFV"
"77378",114615,"BTFV"
"77379",109733,"BTFV"
"77380",126616,"BTFV"
"77381",8673,"BTFV"
"77382",155225,"BTFV"
"77383",165199,"BTFV"
"77384",227613,"BTFV"
"77385",65073,"BTFV"
"77386",122378,"BTFV"
"77387",20736,"BTFV"
"77388",146984,"BTFV"
"77389",134704,"BURG"
"77390",45114,"BURG"
"77391",108301,"BTFV"
"77392",47486,"BTFV"
"77393",151621,"BTFV"
"77394",199189,"BTFV"
"77395",146316,"BTFV"
"77396",175806,"BTFV"
"77397",143012,"BTFV"
"77398",102781,"BTFV"
"77399",55110,"BTFV"
"77400",231858,"BTFV"
"77401",159798,"BTFV"
"77402",106551,"BTFV"
"77403",233203,"BTFV"
"77404",15156,"BTFV"
"77405",202739,"BTFV"
"77406",126902,"BTFV"
"77407",233425,"BTFV"
"77408",204212,"BTFV"
"77409",85984,"BURG"
"77410",97484,"BTFV"
"77411",137951,"BTFV"
"77412",90071,"BURG"
"77413",41306,"BURG"
"77414",90859,"BURG"
"77415",199287,"BTFV"
"77416",216962,"BTFV"
"77417",76389,"BTFV"
"77418",1341,"BTFV"
"77419",166033,"BTFV"
"77420",65963,"BTFV"
"77421",22395,"BTFV"
"77422",4781,"BTFV"
"77423",192208,"BTFV"
"77424",51200,"BTFV"
"77425",93754,"BTFV"
"77426",231694,"BTFV"
"77427",227318,"BTFV"
"77428",127596,"BTFV"
"77429",67981,"BTFV"
"77430",22626,"BTFV"
"77431",161218,"BTFV"
"77432",131682,"BTFV"
"77433",102320,"BTFV"
"77434",142707,"BTFV"
"77435",169362,"BTFV"
"77436",216790,"BTFV"
"77437",170310,"BTFV"
"77438",68958,"BTFV"
"77439",115854,"BTFV"
"77440",216256,"BTFV"
"77441",202210,"BTFV"
"77442",47721,"BTFV"
"77443",96871,"BTFV"
"77444",110805,"BTFV"
"77445",138405,"BTFV"
"77446",113747,"BTFV"
"77447",60034,"BTFV"
"77448",220057,"BTFV"
"77449",96509,"BTFV"
"77450",103631,"BTFV"
"77451",99383,"BTFV"
"77452",82856,"BURG"
"77453",24737,"BTFV"
"77454",1558,"BTFV"
"77455",148235,"BTFV"
"77456",114251,"BTFV"
"77457",131639,"BTFV"
"77458",136215,"BTFV"
"77459",169200,"BTFV"
"77460",199195,"BTFV"
"77461",64323,"BTFV"
"77462",135066,"BTFV"
"77463",200880,"BTFV"
"77464",207061,"BTFV"
"77465",78987,"BTFV"
"77466",104366,"BTFV"
"77467",104208,"BTFV"
"77468",233841,"BTFV"
"77469",74217,"BTFV"
"77470",99322,"BTFV"
"77471",90571,"BURG"
"77472",156562,"BTFV"
"77473",219915,"BTFV"
"77474",111018,"BTFV"
"77475",15023,"BTFV"
"77476",72895,"BTFV"
"77477",212039,"BTFV"
"77478",230412,"BTFV"
"77479",97025,"BTFV"
"77480",31839,"BTFV"
"77481",21686,"BTFV"
"77482",238649,"BTFV"
"77483",21972,"BTFV"
"77484",150895,"BTFV"
"77485",93003,"BTFV"
"77486",236977,"BTFV"
"77487",39846,"BURG"
"77488",68163,"BTFV"
"77489",222713,"BTFV"
"77490",91734,"BURG"
"77491",152955,"BTFV"
"77492",173705,"BTFV"
"77493",153044,"BTFV"
"77494",81311,"BTFV"
"77495",196613,"BTFV"
"77496",59306,"BTFV"
"77497",182379,"BTFV"
"77498",64296,"BTFV"
"77499",3905,"BTFV"
"77500",10468,"BTFV"
"77501",213005,"BTFV"
"77502",129767,"BURG"
"77503",100154,"BTFV"
"77504",70632,"BTFV"
"77505",54368,"BTFV"
"77506",92568,"BTFV"
"77507",103498,"BTFV"
"77508",181646,"BTFV"
"77509",41805,"BURG"
"77510",8319,"BTFV"
"77511",199049,"BTFV"
"77512",106156,"BTFV"
"77513",107945,"BTFV"
"77514",124029,"BTFV"
"77515",83875,"BURG"
"77516",71784,"BTFV"
"77517",122586,"BTFV"
"77518",83733,"BURG"
"77519",68181,"BTFV"
"77520",162550,"BTFV"
"77521",23718,"BTFV"
"77522",127312,"BTFV"
"77523",187852,"BTFV"
"77524",109201,"BTFV"
"77525",76080,"BTFV"
"77526",215225,"BTFV"
"77527",203820,"BTFV"
"77528",59382,"BTFV"
"77529",229360,"BTFV"
"77530",13118,"BTFV"
"77531",138863,"BTFV"
"77532",183580,"BTFV"
"77533",147074,"BTFV"
"77534",70189,"BTFV"
"77535",126273,"BTFV"
"77536",71332,"BTFV"
"77537",56362,"BTFV"
"77538",115765,"BTFV"
"77539",175574,"BTFV"
"77540",85292,"BURG"
"77541",164366,"BTFV"
"77542",104517,"BTFV"
"77543",45001,"BURG"
"77544",32656,"BURG"
"77545",168046,"BTFV"
"77546",162035,"BTFV"
"77547",238189,"BTFV"
"77548",120942,"BTFV"
"77549",85878,"BURG"
"77550",156118,"BTFV"
"77551",239294,"BTFV"
"77552",222623,"BTFV"
"77553",75402,"BTFV"
"77554",75111,"BTFV"
"77555",233154,"BTFV"
"77556",94090,"BTFV"
"77557",143022,"BTFV"
"77558",53515,"BTFV"
"77559",8551,"BTFV"
"77560",147076,"BTFV"
"77561",157859,"BTFV"
"77562",156131,"BTFV"
"77563",163571,"BTFV"
"77564",223448,"BTFV"
"77565",81700,"BTFV"
"77566",215198,"BTFV"
"77567",153684,"BTFV"
"77568",56533,"BTFV"
"77569",76962,"BTFV"
"77570",40726,"BURG"
"77571",235734,"BTFV"
"77572",128324,"BTFV"
"77573",92813,"BTFV"
"77574",165259,"BTFV"
"77575",122964,"BTFV"
"77576",28900,"BTFV"
"77577",68439,"BTFV"
"77578",15392,"BTFV"
"77579",117701,"BTFV"
"77580",109675,"BTFV"
"77581",26043,"BTFV"
"77582",114543,"BTFV"
"77583",174873,"BTFV"
"77584",56367,"BTFV"
"77585",173355,"BTFV"
"77586",98702,"BTFV"
"77587",28245,"BTFV"
"77588",177553,"BURG"
"77589",2861,"BTFV"
"77590",68664,"BTFV"
"77591",121593,"BTFV"
"77592",150335,"BTFV"
"77593",28323,"BTFV"
"77594",61776,"BTFV"
"77595",84574,"BURG"
"77596",28102,"BTFV"
"77597",32799,"BURG"
"77598",136768,"BTFV"
"77599",85744,"BURG"
"77600",54950,"BTFV"
"77601",177306,"BURG"
"77602",52914,"BTFV"
"77603",164371,"BTFV"
"77604",129076,"BTFV"
"77605",123686,"BTFV"
"77606",154014,"BTFV"
"77607",77221,"BTFV"
"77608",29208,"BTFV"
"77609",30829,"BURG"
"77610",126539,"BTFV"
"77611",30128,"BURG"
"77612",162146,"BTFV"
"77613",141166,"BTFV"
"77614",168539,"BTFV"
"77615",166874,"BTFV"
"77616",32641,"BURG"
"77617",108090,"BTFV"
"77618",188877,"BTFV"
"77619",69349,"BTFV"
"77620",61960,"BTFV"
"77621",6070,"BTFV"
"77622",137857,"BTFV"
"77623",42636,"BURG"
"77624",15193,"BTFV"
"77625",96701,"BTFV"
"77626",181490,"BTFV"
"77627",203402,"BTFV"
"77628",102677,"BTFV"
"77629",192410,"BTFV"
"77630",58507,"BTFV"
"77631",16143,"BTFV"
"77632",91986,"BURG"
"77633",189244,"BTFV"
"77634",118143,"BTFV"
"77635",230843,"BTFV"
"77636",136174,"BTFV"
"77637",119262,"BTFV"
"77638",88158,"BURG"
"77639",95368,"BTFV"
"77640",142710,"BTFV"
"77641",196471,"BTFV"
"77642",229359,"BTFV"
"77643",134535,"BURG"
"77644",127228,"BTFV"
"77645",99774,"BTFV"
"77646",134171,"BURG"
"77647",202709,"BTFV"
"77648",172736,"BTFV"
"77649",129813,"BURG"
"77650",44446,"BURG"
"77651",131750,"BTFV"
"77652",162149,"BTFV"
"77653",189229,"BTFV"
"77654",222426,"BTFV"
"77655",97970,"BTFV"
"77656",129359,"BTFV"
"77657",197348,"BTFV"
"77658",213575,"BTFV"
"77659",53167,"BTFV"
"77660",39615,"BURG"
"77661",215982,"BTFV"
"77662",84836,"BTFV"
"77663",219027,"BTFV"
"77664",68010,"BTFV"
"77665",158068,"BTFV"
"77666",222116,"BTFV"
"77667",12760,"BTFV"
"77668",130043,"BURG"
"77669",56122,"BTFV"
"77670",21334,"BTFV"
"77671",177811,"BTFV"
"77672",170598,"BTFV"
"77673",206863,"BTFV"
"77674",223843,"BTFV"
"77675",7583,"BTFV"
"77676",119961,"BTFV"
"77677",92261,"BURG"
"77678",157577,"BTFV"
"77679",65376,"BTFV"
"77680",218165,"BTFV"
"77681",27721,"BTFV"
"77682",218094,"BTFV"
"77683",59671,"BTFV"
"77684",191526,"BTFV"
"77685",231702,"BTFV"
"77686",116823,"BTFV"
"77687",27634,"BTFV"
"77688",95202,"BTFV"
"77689",46642,"BURG"
"77690",78637,"BTFV"
"77691",31872,"BTFV"
"77692",14358,"BTFV"
"77693",96956,"BTFV"
"77694",106616,"BTFV"
"77695",125593,"BTFV"
"77696",81500,"BTFV"
"77697",213925,"BTFV"
"77698",99912,"BTFV"
"77699",54787,"BTFV"
"77700",69669,"BTFV"
"77701",45337,"BURG"
