"id","CRIMETYPE"
182571,"BURG"
220049,"BURG"
223895,"BURG"
72449,"BURG"
211422,"BURG"
138837,"BURG"
220030,"BURG"
209401,"BURG"
103497,"BURG"
31553,"BURG"
7896,"BURG"
123646,"BURG"
185536,"BURG"
229371,"BURG"
28878,"BURG"
206162,"BURG"
2264,"BURG"
9821,"BURG"
37624,"BURG"
134606,"BURG"
115956,"BURG"
35677,"BURG"
69588,"BURG"
82132,"BURG"
36308,"BURG"
119892,"BURG"
131325,"BURG"
211142,"BURG"
132151,"BURG"
126143,"BURG"
166066,"BURG"
62209,"BURG"
103294,"BURG"
223377,"BURG"
54598,"BURG"
45081,"BURG"
127169,"BURG"
24832,"BURG"
111887,"BURG"
60610,"BURG"
187402,"BURG"
191932,"BURG"
228441,"BURG"
66019,"BURG"
80956,"BURG"
46229,"BURG"
190532,"BURG"
202044,"BURG"
135081,"BURG"
55999,"BURG"
225101,"BURG"
179780,"BURG"
126512,"BURG"
62904,"BURG"
152442,"BURG"
68623,"BURG"
177287,"BURG"
198032,"BURG"
131955,"BURG"
46293,"BURG"
90953,"BURG"
227946,"BURG"
101204,"BURG"
27315,"BURG"
92644,"BURG"
91927,"BURG"
113140,"BURG"
190340,"BURG"
86654,"BURG"
195712,"BURG"
165500,"BURG"
134221,"BURG"
224801,"BURG"
39601,"BURG"
116882,"BURG"
122169,"BURG"
178630,"BURG"
222600,"BURG"
87525,"BURG"
222025,"BURG"
147795,"BURG"
25486,"BURG"
32719,"BURG"
36537,"BURG"
189338,"BURG"
77699,"BURG"
184389,"BURG"
152555,"BURG"
162797,"BURG"
103612,"BURG"
3674,"BURG"
129612,"BURG"
73075,"BURG"
53582,"BURG"
65605,"BURG"
174020,"BURG"
43997,"BURG"
72636,"BURG"
126354,"BURG"
58150,"BURG"
136685,"BURG"
10565,"BURG"
66013,"BURG"
53961,"BURG"
210953,"BURG"
156522,"BURG"
135444,"BURG"
127166,"BURG"
117562,"BURG"
180633,"BURG"
43537,"BURG"
119815,"BURG"
131981,"BURG"
60551,"BURG"
140717,"BURG"
70082,"BURG"
63149,"BURG"
82443,"BURG"
89901,"BURG"
218654,"BURG"
143587,"BURG"
82383,"BURG"
186950,"BURG"
29007,"BURG"
116056,"BURG"
43473,"BURG"
106165,"BURG"
216212,"BURG"
54182,"BURG"
150278,"BURG"
68571,"BURG"
102539,"BURG"
56093,"BURG"
100283,"BURG"
59579,"BURG"
43380,"BURG"
110419,"BURG"
136036,"BURG"
107351,"BURG"
40105,"BURG"
81125,"BURG"
234328,"BURG"
218557,"BURG"
193005,"BURG"
56377,"BURG"
174880,"BURG"
59983,"BURG"
228433,"BURG"
165558,"BURG"
91659,"BURG"
200390,"BURG"
122593,"BURG"
17046,"BURG"
238066,"BURG"
189116,"BURG"
104901,"BURG"
226791,"BURG"
115931,"BURG"
141099,"BURG"
72240,"BURG"
2730,"BURG"
100431,"BURG"
218559,"BURG"
200222,"BURG"
237860,"BURG"
74787,"BURG"
208774,"BURG"
192151,"BURG"
147958,"BURG"
225223,"BURG"
139273,"BURG"
2586,"BURG"
140497,"BURG"
9865,"BURG"
30565,"BURG"
91947,"BURG"
79821,"BURG"
220857,"BURG"
54818,"BURG"
186144,"BURG"
166760,"BURG"
162205,"BURG"
204799,"BURG"
196566,"BURG"
228361,"BURG"
1665,"BURG"
214344,"BURG"
13687,"BURG"
41701,"BURG"
76067,"BURG"
7382,"BURG"
81879,"BURG"
49177,"BURG"
71467,"BURG"
62509,"BURG"
2697,"BURG"
27774,"BURG"
22065,"BURG"
187367,"BURG"
70412,"BURG"
98518,"BURG"
110733,"BURG"
233337,"BURG"
81760,"BURG"
79390,"BURG"
104355,"BURG"
221711,"BURG"
108510,"BURG"
35729,"BURG"
47945,"BURG"
237898,"BURG"
21871,"BURG"
132413,"BURG"
232814,"BURG"
34402,"BURG"
85546,"BURG"
158040,"BURG"
147273,"BURG"
195923,"BURG"
230912,"BURG"
199456,"BURG"
16239,"BURG"
239084,"BURG"
148451,"BURG"
150636,"BURG"
164899,"BURG"
36609,"BURG"
208433,"BURG"
234539,"BURG"
124546,"BURG"
129153,"BURG"
178424,"BURG"
221658,"BURG"
155029,"BURG"
41530,"BURG"
4302,"BURG"
196296,"BURG"
166614,"BURG"
228298,"BURG"
35422,"BURG"
214189,"BURG"
117329,"BURG"
63541,"BURG"
150666,"BURG"
98262,"BURG"
85317,"BURG"
117029,"BURG"
18932,"BURG"
195360,"BURG"
160170,"BURG"
25004,"BURG"
225162,"BURG"
146493,"BURG"
229211,"BURG"
213491,"BURG"
162601,"BURG"
152026,"BURG"
209891,"BURG"
215377,"BURG"
55593,"BURG"
144463,"BURG"
7768,"BURG"
72924,"BURG"
163938,"BURG"
153627,"BURG"
113778,"BURG"
130598,"BURG"
154695,"BURG"
119132,"BURG"
153191,"BURG"
30855,"BURG"
203120,"BURG"
131711,"BURG"
183346,"BURG"
207623,"BURG"
190352,"BURG"
234214,"BURG"
26758,"BURG"
231066,"BURG"
39427,"BURG"
234452,"BURG"
99174,"BURG"
218091,"BURG"
215083,"BURG"
26999,"BURG"
172828,"BURG"
90393,"BURG"
153163,"BURG"
137434,"BURG"
213239,"BURG"
91903,"BURG"
127333,"BURG"
229403,"BURG"
226832,"BURG"
81259,"BURG"
43200,"BURG"
132047,"BURG"
154639,"BURG"
2850,"BURG"
37061,"BURG"
30419,"BURG"
190835,"BURG"
111977,"BURG"
142384,"BURG"
57961,"BURG"
211435,"BURG"
148465,"BURG"
27798,"BURG"
12793,"BURG"
218063,"BURG"
21006,"BURG"
119622,"BURG"
152172,"BURG"
1156,"BURG"
83157,"BURG"
62323,"BURG"
3646,"BURG"
235703,"BURG"
100589,"BURG"
53305,"BURG"
36638,"BURG"
30839,"BURG"
217615,"BURG"
79671,"BURG"
194838,"BURG"
98452,"BURG"
32316,"BURG"
136070,"BURG"
81070,"BURG"
136115,"BURG"
123678,"BURG"
9063,"BURG"
239362,"BURG"
185855,"BURG"
42773,"BURG"
212035,"BURG"
57403,"BURG"
118511,"BURG"
113233,"BURG"
58345,"BURG"
139742,"BURG"
142850,"BURG"
169838,"BURG"
213079,"BURG"
177795,"BURG"
52845,"BURG"
152920,"BURG"
192390,"BURG"
179414,"BURG"
225271,"BURG"
111589,"BURG"
59136,"BURG"
176558,"BURG"
33284,"BURG"
25667,"BURG"
116830,"BURG"
234883,"BURG"
143284,"BURG"
85051,"BURG"
190941,"BURG"
126170,"BURG"
26918,"BURG"
36077,"BURG"
21826,"BURG"
49303,"BURG"
13859,"BURG"
110864,"BURG"
117546,"BURG"
206644,"BURG"
119821,"BURG"
76026,"BURG"
12878,"BURG"
179874,"BURG"
153521,"BURG"
207763,"BURG"
101365,"BURG"
74356,"BURG"
144526,"BURG"
35569,"BURG"
52886,"BURG"
104511,"BURG"
139606,"BURG"
110465,"BURG"
201338,"BURG"
27344,"BURG"
114943,"BURG"
236334,"BURG"
190585,"BURG"
125197,"BURG"
208007,"BURG"
202962,"BURG"
20198,"BURG"
13491,"BURG"
201131,"BURG"
25255,"BURG"
99181,"BURG"
164079,"BURG"
121469,"BURG"
121767,"BURG"
25671,"BURG"
82888,"BURG"
229365,"BURG"
116257,"BURG"
194658,"BURG"
43788,"BURG"
13474,"BURG"
78674,"BURG"
3698,"BURG"
159990,"BURG"
96819,"BURG"
207959,"BURG"
238639,"BURG"
21754,"BURG"
23824,"BURG"
221533,"BURG"
180480,"BURG"
55774,"BURG"
237819,"BURG"
239673,"BURG"
19204,"BURG"
191660,"BURG"
231152,"BURG"
146100,"BURG"
70113,"BURG"
81359,"BURG"
37829,"BURG"
180609,"BURG"
145447,"BURG"
106676,"BURG"
102290,"BURG"
42048,"BURG"
40248,"BURG"
24081,"BURG"
151614,"BURG"
4570,"BURG"
224939,"BURG"
80055,"BURG"
3547,"BURG"
68885,"BURG"
115973,"BURG"
55902,"BURG"
23927,"BURG"
6279,"BURG"
217716,"BURG"
790,"BURG"
287,"BURG"
152559,"BURG"
138260,"BURG"
239359,"BURG"
118318,"BURG"
162678,"BURG"
109422,"BURG"
76180,"BURG"
32587,"BURG"
173603,"BURG"
140958,"BURG"
71924,"BURG"
22743,"BURG"
29257,"BURG"
179166,"BURG"
69329,"BURG"
56435,"BURG"
122012,"BURG"
173290,"BURG"
173891,"BURG"
41108,"BURG"
127729,"BURG"
168095,"BURG"
182246,"BURG"
113495,"BURG"
96007,"BURG"
72140,"BURG"
33908,"BURG"
100798,"BURG"
109417,"BURG"
146220,"BURG"
40230,"BURG"
133673,"BURG"
22721,"BURG"
168501,"BURG"
40748,"BURG"
1998,"BURG"
184633,"BURG"
107725,"BURG"
170377,"BURG"
20276,"BURG"
201044,"BURG"
54101,"BURG"
180882,"BURG"
202565,"BURG"
137781,"BURG"
134067,"BURG"
98385,"BURG"
66472,"BURG"
147780,"BURG"
93548,"BURG"
72881,"BURG"
133478,"BURG"
234846,"BURG"
111640,"BURG"
18082,"BURG"
97012,"BURG"
80085,"BURG"
129720,"BURG"
234996,"BURG"
215668,"BURG"
77137,"BURG"
71737,"BURG"
9108,"BURG"
123690,"BURG"
143016,"BURG"
160541,"BURG"
10131,"BURG"
156320,"BURG"
49641,"BURG"
81177,"BURG"
176008,"BURG"
30669,"BURG"
210640,"BURG"
44773,"BURG"
14771,"BURG"
157309,"BURG"
200378,"BURG"
158805,"BURG"
66767,"BURG"
13328,"BURG"
63275,"BURG"
220858,"BURG"
59679,"BURG"
144458,"BURG"
29414,"BURG"
171817,"BURG"
57833,"BURG"
58255,"BURG"
87176,"BURG"
203987,"BURG"
26073,"BURG"
54261,"BURG"
151568,"BURG"
79469,"BURG"
48699,"BURG"
138225,"BURG"
49853,"BURG"
154418,"BURG"
46569,"BURG"
98757,"BURG"
47384,"BURG"
107305,"BURG"
1090,"BURG"
47379,"BURG"
43696,"BURG"
156930,"BURG"
132448,"BURG"
117595,"BURG"
20373,"BURG"
28,"BURG"
31212,"BURG"
161859,"BURG"
224537,"BURG"
116173,"BURG"
40379,"BURG"
210105,"BURG"
31803,"BURG"
64416,"BURG"
54863,"BURG"
100438,"BURG"
72662,"BURG"
198875,"BURG"
64226,"BURG"
148014,"BURG"
93232,"BURG"
170266,"BURG"
123961,"BURG"
13688,"BURG"
202620,"BURG"
107185,"BURG"
202666,"BURG"
81950,"BURG"
77572,"BURG"
21445,"BURG"
23406,"BURG"
16382,"BURG"
32142,"BURG"
189473,"BURG"
127339,"BURG"
21831,"BURG"
34803,"BURG"
111182,"BURG"
178625,"BURG"
31874,"BURG"
3038,"BURG"
161210,"BURG"
96694,"BURG"
201992,"BURG"
27301,"BURG"
178719,"BURG"
26737,"BURG"
44765,"BURG"
14486,"BURG"
27478,"BURG"
114374,"BURG"
239193,"BURG"
139834,"BURG"
6257,"BURG"
94143,"BURG"
171937,"BURG"
129437,"BURG"
221251,"BURG"
87476,"BURG"
102041,"BURG"
229718,"BURG"
105208,"BURG"
24039,"BURG"
78083,"BURG"
70557,"BURG"
134413,"BURG"
199951,"BURG"
169148,"BURG"
167303,"BURG"
6995,"BURG"
223823,"BURG"
190817,"BURG"
182612,"BURG"
87208,"BURG"
204974,"BURG"
64955,"BURG"
65736,"BURG"
203714,"BURG"
117272,"BURG"
78049,"BURG"
201160,"BURG"
193375,"BURG"
158363,"BURG"
25283,"BURG"
111341,"BURG"
164971,"BURG"
198391,"BURG"
54027,"BURG"
7726,"BURG"
113816,"BURG"
237455,"BURG"
185377,"BURG"
189884,"BURG"
151750,"BURG"
166431,"BURG"
12121,"BURG"
106658,"BURG"
100984,"BURG"
146892,"BURG"
21351,"BURG"
33530,"BURG"
60306,"BURG"
222669,"BURG"
64776,"BURG"
135946,"BURG"
172091,"BURG"
213010,"BURG"
141711,"BURG"
103375,"BURG"
169957,"BURG"
35931,"BURG"
141302,"BURG"
176756,"BURG"
132338,"BURG"
64240,"BURG"
6725,"BURG"
181039,"BURG"
66796,"BURG"
212012,"BURG"
201098,"BURG"
121683,"BURG"
102865,"BURG"
85945,"BURG"
87265,"BURG"
175992,"BURG"
43582,"BURG"
184400,"BURG"
213117,"BURG"
127334,"BURG"
167857,"BURG"
15815,"BURG"
53382,"BURG"
60431,"BURG"
66076,"BURG"
209657,"BURG"
159446,"BURG"
194504,"BURG"
31971,"BURG"
89606,"BURG"
234732,"BURG"
75405,"BURG"
97885,"BURG"
50805,"BURG"
103649,"BURG"
167204,"BURG"
224898,"BURG"
49037,"BURG"
7894,"BURG"
78761,"BURG"
93485,"BURG"
120481,"BURG"
190367,"BURG"
50478,"BURG"
235655,"BURG"
89722,"BURG"
175662,"BURG"
81653,"BURG"
145540,"BURG"
4260,"BURG"
44108,"BURG"
64316,"BURG"
138460,"BURG"
207725,"BURG"
221634,"BURG"
83039,"BURG"
108023,"BURG"
134263,"BURG"
236725,"BURG"
132782,"BURG"
55707,"BURG"
141622,"BURG"
144077,"BURG"
170540,"BURG"
116553,"BURG"
35162,"BURG"
86360,"BURG"
56038,"BURG"
139661,"BURG"
141611,"BURG"
12516,"BURG"
2047,"BURG"
73422,"BURG"
152147,"BURG"
124879,"BURG"
23935,"BURG"
50224,"BURG"
126270,"BURG"
124369,"BURG"
105466,"BURG"
208252,"BURG"
53110,"BURG"
75683,"BURG"
115120,"BURG"
133027,"BURG"
92369,"BURG"
139262,"BURG"
85392,"BURG"
24009,"BURG"
128676,"BURG"
48796,"BURG"
53486,"BURG"
190971,"BURG"
26752,"BURG"
74970,"BURG"
131503,"BURG"
53460,"BURG"
10244,"BURG"
200098,"BURG"
78894,"BURG"
174674,"BURG"
139940,"BURG"
96122,"BURG"
181105,"BURG"
50470,"BURG"
127595,"BURG"
49514,"BURG"
33032,"BURG"
39089,"BURG"
134120,"BURG"
27241,"BURG"
133059,"BURG"
193198,"BURG"
208431,"BURG"
17117,"BURG"
153969,"BURG"
144781,"BURG"
78701,"BURG"
116324,"BURG"
30073,"BURG"
85869,"BURG"
209400,"BURG"
134165,"BURG"
158806,"BURG"
78346,"BURG"
215531,"BURG"
17235,"BURG"
172996,"BURG"
83778,"BURG"
220902,"BURG"
58104,"BURG"
111008,"BURG"
58748,"BURG"
195618,"BURG"
23189,"BURG"
88614,"BURG"
61354,"BURG"
168703,"BURG"
217280,"BURG"
144945,"BURG"
6378,"BURG"
177823,"BURG"
23898,"BURG"
10582,"BURG"
181250,"BURG"
58384,"BURG"
219228,"BURG"
187304,"BURG"
13000,"BURG"
181824,"BURG"
23085,"BURG"
20853,"BURG"
76627,"BURG"
40301,"BURG"
144980,"BURG"
46528,"BURG"
114358,"BURG"
193164,"BURG"
188502,"BURG"
65015,"BURG"
148837,"BURG"
198851,"BURG"
75046,"BURG"
231003,"BURG"
23499,"BURG"
234315,"BURG"
17265,"BURG"
10644,"BURG"
226699,"BURG"
239342,"BURG"
110392,"BURG"
194793,"BURG"
166006,"BURG"
71919,"BURG"
20634,"BURG"
127498,"BURG"
39151,"BURG"
22661,"BURG"
145636,"BURG"
122345,"BURG"
174550,"BURG"
104835,"BURG"
101386,"BURG"
105723,"BURG"
12697,"BURG"
233989,"BURG"
34871,"BURG"
77853,"BURG"
110367,"BURG"
239571,"BURG"
90030,"BURG"
197641,"BURG"
67660,"BURG"
86348,"BURG"
161943,"BURG"
85775,"BURG"
69059,"BURG"
212373,"BURG"
222892,"BURG"
97204,"BURG"
224114,"BURG"
186268,"BURG"
69693,"BURG"
50666,"BURG"
174450,"BURG"
176900,"BURG"
50351,"BURG"
206186,"BURG"
237021,"BURG"
214645,"BURG"
52805,"BURG"
216977,"BURG"
175244,"BURG"
137516,"BURG"
22812,"BURG"
41914,"BURG"
206295,"BURG"
238327,"BURG"
57077,"BURG"
226159,"BURG"
115334,"BURG"
67409,"BURG"
206767,"BURG"
164832,"BURG"
186508,"BURG"
134911,"BURG"
21380,"BURG"
161388,"BURG"
167499,"BURG"
121697,"BURG"
47796,"BURG"
215592,"BURG"
89326,"BURG"
38954,"BURG"
172979,"BURG"
46195,"BURG"
16800,"BURG"
165400,"BURG"
4776,"BURG"
57229,"BURG"
82240,"BURG"
134759,"BURG"
231548,"BURG"
195125,"BURG"
53901,"BURG"
75508,"BURG"
62941,"BURG"
102908,"BURG"
125083,"BURG"
49166,"BURG"
132690,"BURG"
74024,"BURG"
157968,"BURG"
70560,"BURG"
97205,"BURG"
172912,"BURG"
93879,"BURG"
230398,"BURG"
122441,"BURG"
95067,"BURG"
218007,"BURG"
86502,"BURG"
200126,"BURG"
235594,"BURG"
36799,"BURG"
187477,"BURG"
192895,"BURG"
193513,"BURG"
59794,"BURG"
144541,"BURG"
169311,"BURG"
138385,"BURG"
178962,"BURG"
122074,"BURG"
203523,"BURG"
223400,"BURG"
111849,"BURG"
203343,"BURG"
196515,"BURG"
109482,"BURG"
182260,"BURG"
176911,"BURG"
176337,"BURG"
201255,"BURG"
226287,"BURG"
5118,"BURG"
31225,"BURG"
174251,"BURG"
82947,"BURG"
178960,"BURG"
231549,"BURG"
226101,"BURG"
142391,"BURG"
216159,"BURG"
40214,"BURG"
166603,"BURG"
111964,"BURG"
89119,"BURG"
35920,"BURG"
42209,"BURG"
50657,"BURG"
3953,"BURG"
80387,"BURG"
145175,"BURG"
155522,"BURG"
148558,"BURG"
99930,"BURG"
101714,"BURG"
165013,"BURG"
41330,"BURG"
30805,"BURG"
12345,"BURG"
145166,"BURG"
161816,"BURG"
82749,"BURG"
17028,"BURG"
61521,"BURG"
116450,"BURG"
160,"BURG"
155414,"BURG"
103312,"BURG"
154152,"BURG"
197156,"BURG"
191754,"BURG"
67435,"BURG"
189240,"BURG"
222995,"BURG"
143592,"BURG"
94344,"BURG"
213518,"BURG"
88662,"BURG"
143565,"BURG"
181569,"BURG"
212795,"BURG"
68171,"BURG"
180065,"BURG"
39283,"BURG"
80213,"BURG"
112259,"BURG"
134030,"BURG"
157399,"BURG"
30404,"BURG"
51936,"BURG"
187595,"BURG"
35004,"BURG"
235030,"BURG"
98088,"BURG"
57577,"BURG"
157244,"BURG"
72114,"BURG"
113686,"BURG"
225214,"BURG"
89927,"BURG"
143066,"BURG"
71084,"BURG"
72809,"BURG"
116869,"BURG"
93326,"BURG"
50190,"BURG"
178868,"BURG"
148950,"BURG"
118033,"BURG"
114264,"BURG"
236030,"BURG"
125372,"BURG"
185813,"BURG"
95831,"BURG"
68034,"BURG"
209845,"BURG"
194662,"BURG"
158996,"BURG"
79232,"BURG"
84337,"BURG"
59001,"BURG"
62973,"BURG"
199246,"BURG"
171103,"BURG"
105402,"BURG"
159724,"BURG"
24435,"BURG"
68744,"BURG"
135383,"BURG"
87874,"BURG"
113192,"BURG"
149044,"BURG"
131960,"BURG"
194067,"BURG"
129439,"BURG"
33098,"BURG"
95708,"BURG"
102067,"BURG"
80853,"BURG"
30651,"BURG"
234618,"BURG"
143177,"BURG"
65449,"BURG"
166802,"BURG"
95422,"BURG"
68431,"BURG"
93831,"BURG"
87295,"BURG"
172936,"BURG"
127667,"BURG"
42386,"BURG"
98154,"BURG"
15497,"BURG"
134829,"BURG"
168630,"BURG"
99119,"BURG"
99385,"BURG"
61284,"BURG"
26720,"BURG"
162018,"BURG"
232433,"BURG"
204659,"BURG"
11026,"BURG"
118903,"BURG"
76632,"BURG"
136528,"BURG"
157588,"BURG"
7175,"BURG"
34084,"BURG"
80421,"BURG"
123131,"BURG"
206862,"BURG"
129928,"BURG"
231359,"BURG"
89906,"BURG"
88891,"BURG"
19471,"BURG"
169296,"BURG"
30214,"BURG"
138341,"BURG"
44406,"BURG"
155262,"BURG"
143451,"BURG"
181743,"BURG"
154871,"BURG"
67207,"BURG"
66177,"BURG"
22767,"BURG"
207830,"BURG"
238386,"BURG"
93071,"BURG"
51528,"BURG"
139490,"BURG"
54722,"BURG"
47408,"BURG"
31454,"BURG"
130585,"BURG"
229344,"BURG"
24967,"BURG"
122595,"BURG"
11378,"BURG"
110785,"BURG"
148714,"BURG"
143171,"BURG"
27176,"BURG"
217803,"BURG"
225058,"BURG"
238583,"BURG"
155742,"BURG"
169669,"BURG"
133696,"BURG"
76291,"BURG"
204500,"BURG"
231126,"BURG"
147864,"BURG"
52346,"BURG"
108216,"BURG"
217141,"BURG"
666,"BURG"
6928,"BURG"
157538,"BURG"
231601,"BURG"
155403,"BURG"
10437,"BURG"
151577,"BURG"
48039,"BURG"
23414,"BURG"
225961,"BURG"
27459,"BURG"
237715,"BURG"
84527,"BURG"
230756,"BURG"
68594,"BURG"
203183,"BURG"
72055,"BURG"
188261,"BURG"
236693,"BURG"
92874,"BURG"
235620,"BURG"
79592,"BURG"
64018,"BURG"
82814,"BURG"
206445,"BURG"
20711,"BURG"
85364,"BURG"
13011,"BURG"
144669,"BURG"
200456,"BURG"
16726,"BURG"
155973,"BURG"
12296,"BURG"
97523,"BURG"
211569,"BURG"
194077,"BURG"
125041,"BURG"
197515,"BURG"
208121,"BURG"
67177,"BURG"
14041,"BURG"
100134,"BURG"
30636,"BURG"
180386,"BURG"
208428,"BURG"
214894,"BURG"
139995,"BURG"
29165,"BURG"
147996,"BURG"
81749,"BURG"
27731,"BURG"
214099,"BURG"
19803,"BURG"
95208,"BURG"
128944,"BURG"
232360,"BURG"
192102,"BURG"
26438,"BURG"
97913,"BURG"
9067,"BURG"
1199,"BURG"
196536,"BURG"
117301,"BURG"
31459,"BURG"
196508,"BURG"
129032,"BURG"
52049,"BURG"
60108,"BURG"
34815,"BURG"
176107,"BURG"
218886,"BURG"
53173,"BURG"
157354,"BURG"
191159,"BURG"
69542,"BURG"
207285,"BURG"
74876,"BURG"
197417,"BURG"
22367,"BURG"
104562,"BURG"
152423,"BURG"
87334,"BURG"
85800,"BURG"
117899,"BURG"
15103,"BURG"
32495,"BURG"
223518,"BURG"
59101,"BURG"
73364,"BURG"
146670,"BURG"
55183,"BURG"
25347,"BURG"
127287,"BURG"
153398,"BURG"
217927,"BURG"
119853,"BURG"
53547,"BURG"
164721,"BURG"
36516,"BURG"
203385,"BURG"
144921,"BURG"
172760,"BURG"
145261,"BURG"
131589,"BURG"
182059,"BURG"
109587,"BURG"
13818,"BURG"
68081,"BURG"
65634,"BURG"
233024,"BURG"
21824,"BURG"
214952,"BURG"
56489,"BURG"
167220,"BURG"
198261,"BURG"
224661,"BURG"
48469,"BURG"
4219,"BURG"
43187,"BURG"
75258,"BURG"
45695,"BURG"
167723,"BURG"
96371,"BURG"
49812,"BURG"
230633,"BURG"
51488,"BURG"
148490,"BURG"
177900,"BURG"
128025,"BURG"
158808,"BURG"
161669,"BURG"
114267,"BURG"
62910,"BURG"
99425,"BURG"
128451,"BURG"
71246,"BURG"
113480,"BURG"
152838,"BURG"
62540,"BURG"
227419,"BURG"
170053,"BURG"
64558,"BURG"
214129,"BURG"
205776,"BURG"
174692,"BURG"
94569,"BURG"
229812,"BURG"
107050,"BURG"
19747,"BURG"
93874,"BURG"
68413,"BURG"
227124,"BURG"
91977,"BURG"
190214,"BURG"
44600,"BURG"
86494,"BURG"
237916,"BURG"
58241,"BURG"
92385,"BURG"
44376,"BURG"
41113,"BURG"
117362,"BURG"
260,"BURG"
124129,"BURG"
169722,"BURG"
6097,"BURG"
233028,"BURG"
231896,"BURG"
63198,"BURG"
73123,"BURG"
83928,"BURG"
10379,"BURG"
8209,"BURG"
198361,"BURG"
114597,"BURG"
188036,"BURG"
231800,"BURG"
215291,"BURG"
119125,"BURG"
89667,"BURG"
9496,"BURG"
72815,"BURG"
191947,"BURG"
88046,"BURG"
92078,"BURG"
57217,"BURG"
26950,"BURG"
49409,"BURG"
185289,"BURG"
238945,"BURG"
74107,"BURG"
29583,"BURG"
102907,"BURG"
233737,"BURG"
166464,"BURG"
196146,"BURG"
228521,"BURG"
124072,"BURG"
167986,"BURG"
16641,"BURG"
7586,"BURG"
159436,"BURG"
4067,"BURG"
163566,"BURG"
211053,"BURG"
108848,"BURG"
78360,"BURG"
40142,"BURG"
212645,"BURG"
234290,"BURG"
231193,"BURG"
135291,"BURG"
57683,"BURG"
117417,"BURG"
100697,"BURG"
41881,"BURG"
102042,"BURG"
112209,"BURG"
98099,"BURG"
77264,"BURG"
212302,"BURG"
60872,"BURG"
140659,"BURG"
154210,"BURG"
224042,"BURG"
222099,"BURG"
30711,"BURG"
75573,"BURG"
42091,"BURG"
84232,"BURG"
86279,"BURG"
176353,"BURG"
22637,"BURG"
57434,"BURG"
168327,"BURG"
9152,"BURG"
153557,"BURG"
161647,"BURG"
148341,"BURG"
174639,"BURG"
184815,"BURG"
143281,"BURG"
197139,"BURG"
66141,"BURG"
73068,"BURG"
2290,"BURG"
60893,"BURG"
49585,"BURG"
80931,"BURG"
153851,"BURG"
80331,"BURG"
133012,"BURG"
102788,"BURG"
93221,"BURG"
126112,"BURG"
213915,"BURG"
121918,"BURG"
101779,"BURG"
30454,"BURG"
3133,"BURG"
98628,"BURG"
86354,"BURG"
106707,"BURG"
146392,"BURG"
173749,"BURG"
12603,"BURG"
54926,"BURG"
15359,"BURG"
75798,"BURG"
69420,"BURG"
129546,"BURG"
151671,"BURG"
154834,"BURG"
227308,"BURG"
35659,"BURG"
141320,"BURG"
116397,"BURG"
29809,"BURG"
195310,"BURG"
71793,"BURG"
9767,"BURG"
81182,"BURG"
32150,"BURG"
175701,"BURG"
171010,"BURG"
150341,"BURG"
187286,"BURG"
207734,"BURG"
117928,"BURG"
131162,"BURG"
142010,"BURG"
68106,"BURG"
125276,"BURG"
74014,"BURG"
45726,"BURG"
63891,"BURG"
157777,"BURG"
8982,"BURG"
155043,"BURG"
238506,"BURG"
190253,"BURG"
187082,"BURG"
206124,"BURG"
131059,"BURG"
194993,"BURG"
141365,"BURG"
96705,"BURG"
182076,"BURG"
112159,"BURG"
110834,"BURG"
22777,"BURG"
103740,"BURG"
221655,"BURG"
174741,"BURG"
11764,"BURG"
37222,"BURG"
95864,"BURG"
55337,"BURG"
34847,"BURG"
75479,"BURG"
208471,"BURG"
4563,"BURG"
216769,"BURG"
92900,"BURG"
176924,"BURG"
192060,"BURG"
178760,"BURG"
1587,"BURG"
198742,"BURG"
187945,"BURG"
162948,"BURG"
113920,"BURG"
168894,"BURG"
190291,"BURG"
117717,"BURG"
175038,"BURG"
111102,"BURG"
74255,"BURG"
68901,"BURG"
96241,"BURG"
164801,"BURG"
142005,"BURG"
7574,"BURG"
57996,"BURG"
228973,"BURG"
119481,"BURG"
227158,"BURG"
74811,"BURG"
238750,"BURG"
8058,"BURG"
85253,"BURG"
176791,"BURG"
128398,"BURG"
167372,"BURG"
177656,"BURG"
178938,"BURG"
143459,"BURG"
56175,"BURG"
208950,"BURG"
77447,"BURG"
69245,"BURG"
199526,"BURG"
178468,"BURG"
175653,"BURG"
27339,"BURG"
136337,"BURG"
38813,"BURG"
90616,"BURG"
237625,"BURG"
6973,"BURG"
205751,"BURG"
60553,"BURG"
55898,"BURG"
187919,"BURG"
34644,"BURG"
149068,"BURG"
227591,"BURG"
108677,"BURG"
136299,"BURG"
176442,"BURG"
124679,"BURG"
179727,"BURG"
225318,"BURG"
91169,"BURG"
80059,"BURG"
26381,"BURG"
158302,"BURG"
161077,"BURG"
184406,"BURG"
121430,"BURG"
106659,"BURG"
174092,"BURG"
211015,"BURG"
169002,"BURG"
159613,"BURG"
23178,"BURG"
144499,"BURG"
155575,"BURG"
213377,"BURG"
208825,"BURG"
158071,"BURG"
19390,"BURG"
2273,"BURG"
82927,"BURG"
36513,"BURG"
41268,"BURG"
232049,"BURG"
29095,"BURG"
225742,"BURG"
7394,"BURG"
723,"BURG"
70352,"BURG"
86409,"BURG"
60081,"BURG"
55986,"BURG"
211302,"BURG"
104531,"BURG"
48291,"BURG"
58754,"BURG"
130942,"BURG"
92685,"BURG"
136822,"BURG"
22030,"BURG"
198708,"BURG"
