Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),
11.83848425,0.034428406,-0.2176474,0.25114853,,,11.79273296,-0.63887146,-0.096998291,0.04742218,,,,11.79327238,0.272283783,0.027393036,0.09427475,,,,11.79329567,0.607436829,0.400267639,-2.13354248,,,,,,,-9.8,
11.84845225,0.124990082,-0.314645691,0.143821716,,,11.80270096,-0.635578308,-0.07843689,0.080653076,,,,11.80324038,0.264200592,0.046702881,0.118973389,,,,11.80326467,0.136516113,1.198407898,-1.550355225,,,,,,,-9.8,
11.85842125,0.205073547,-0.437390442,0.141426697,,,11.81266996,-0.666713562,-0.09834549,0.110141754,,,,11.81320938,0.279019775,-0.006586304,0.08140152,,,,11.81323267,-0.077089691,-0.521216126,1.43219254,,,,,,,-9.8,
11.86838925,0.330812073,-0.537981262,0.0697258,,,11.82263896,-0.675994263,-0.154179382,0.12002121,,,,11.82317838,0.262254639,0.028440857,0.085742493,,,,11.82320167,-0.186362457,0.024249573,0.63839325,,,,,,,-9.8,
11.87835825,0.421523438,-0.570164337,-0.069484711,,,11.83260796,-0.681383057,-0.211210785,0.093825684,,,,11.83314638,0.25387207,0.050145721,0.091430664,,,,11.83317067,0.156125336,0.695304108,-0.859841156,,,,,,,-9.8,
11.88832625,0.385448456,-0.52301239,-0.163638916,,,11.84257696,-0.685574341,-0.22812561,0.067630157,,,,11.84311538,0.257165222,0.01167572,0.071072998,,,,11.84313967,0.294437714,-0.027991791,0.38676651,,,,,,,-9.8,
11.89829425,0.293988648,-0.416883087,-0.214982147,,,11.85254596,-0.681981812,-0.205073547,0.033052063,,,,11.85308438,0.27378067,0.047601013,0.089933777,,,,11.85310767,0.220341797,0.140707398,0.55187317,,,,,,,-9.8,
11.90826325,0.213156738,-0.260608063,-0.189535065,,,11.86251396,-0.68452652,-0.142204285,0.024819183,,,,11.86305238,0.277522888,0.059127045,0.08140152,,,,11.86307667,0.040565643,0.384400635,-0.2965625,,,,,,,-9.8,
11.91823125,0.147293701,-0.104632416,-0.11633728,,,11.87248296,-0.672701111,-0.09355545,0.046074982,,,,11.87302138,0.278421021,0.027692413,0.092029419,,,,11.87304567,0.053887939,0.102087708,-0.1386409,,,,,,,-9.8,
11.92820025,0.164657593,0.005688171,0.052212219,,,11.88245196,-0.655636597,-0.07604187,0.076461792,,,,11.88299038,0.26914032,0.033380585,0.113285217,,,,11.88301367,0.235460358,0.070653076,0.098166656,,,,,,,-9.8,
11.93816825,0.232017517,0.040565643,0.112387085,,,11.89242096,-0.653091888,-0.107326813,0.080503387,,,,11.89295837,0.261655884,0.018561401,0.102956696,,,,11.89298267,0.105680237,0.169148254,0.21956421,,,,,,,-9.8,
11.94813725,0.303119659,-0.020956421,0.15624588,,,11.90238996,-0.664019165,-0.158071289,0.074964905,,,,11.90292738,0.273032227,0.027842102,0.106998291,,,,11.90295167,-0.00703537,0.200433197,0.34021332,,,,,,,-9.8,
11.95810525,0.28321106,-0.084574127,0.127655334,,,11.91235896,-0.67629364,-0.188458099,0.076312103,,,,11.91289638,0.269290009,0.035027161,0.079605255,,,,11.91292067,0.026794281,0.221539307,0.196661835,,,,,,,-9.8,
11.96807425,0.203426971,-0.22932312,0.131247864,,,11.92232696,-0.67868866,-0.197589111,0.070474243,,,,11.92286438,0.259560242,0.023800507,0.078856812,,,,11.92288867,0.068856812,0.252075806,-0.016045837,,,,,,,-9.8,
11.97804225,0.166603546,-0.406105499,0.005808716,,,11.93229596,-0.672701111,-0.18366806,0.064337006,,,,11.93283338,0.275427246,0.007783813,0.087838135,,,,11.93285767,0.140258331,0.17318985,-0.080861053,,,,,,,-9.8,
11.98801125,0.180075531,-0.437839508,-0.282641449,,,11.94226496,-0.681981812,-0.146096191,0.068079224,,,,11.94280238,0.277522888,0.017962646,0.098166656,,,,11.94282667,0.161663818,0.150586853,0.000569611,,,,,,,-9.8,
11.99797925,0.122595062,-0.386346588,-0.360030518,,,11.95223396,-0.667611694,-0.142952728,0.053559418,,,,11.95277038,0.271235962,0.035925293,0.086341248,,,,11.95279467,0.136216736,0.217797089,0.137983856,,,,,,,-9.8,
12.00794725,0.024249573,-0.324824524,-0.127264557,,,11.96220296,-0.678389282,-0.130678253,0.039189301,,,,11.96273938,0.284109192,0.029189301,0.06733078,,,,11.96276367,0.14160553,0.232017517,0.156395569,,,,,,,-9.8,
12.01791625,0.057929535,-0.258063355,0.040536499,,,11.97217196,-0.680634613,-0.130827942,0.063139496,,,,11.97270738,0.274678803,0.039517822,0.074665527,,,,11.97273267,0.176483002,0.199085999,0.104453583,,,,,,,-9.8,
12.02788425,0.172291718,-0.161364441,0.095771637,,,11.98213996,-0.673748932,-0.129480743,0.074216461,,,,11.98267638,0.272433472,0.048199768,0.076910858,,,,11.98270167,0.111667786,0.16615448,0.097118835,,,,,,,-9.8,
12.03785325,0.224383392,-0.066461792,0.168819733,,,11.99210896,-0.666114807,-0.140707398,0.084395294,,,,11.99264538,0.271535339,0.019459534,0.076012726,,,,11.99266967,0.057630157,0.124241638,0.099663544,,,,,,,-9.8,
12.04782125,0.23635849,-0.004490662,0.24516098,,,12.00207796,-0.642463989,-0.138013001,0.079605255,,,,12.00261438,0.264350281,0.044158173,0.097418213,,,,12.00263867,0.026494904,0.148042145,0.10475296,,,,,,,-9.8,
12.05779025,0.222736816,0.046403503,0.27060806,,,12.01204696,-0.645158386,-0.147742767,0.068079224,,,,12.01258238,0.244741058,0.041164398,0.074964905,,,,12.01260767,0.034727783,0.193397827,0.122266541,,,,,,,-9.8,
12.06775825,0.197439423,0.036374359,0.2342337,,,12.02201596,-0.661923523,-0.169447632,0.048470001,,,,12.02255138,0.264799347,0.03038681,0.08020401,,,,12.02257567,0.098794556,0.219144287,0.084095917,,,,,,,-9.8,
12.07772725,0.18022522,-0.06436615,0.188279266,,,12.03198496,-0.696501617,-0.159568176,0.06149292,,,,12.03251938,0.267493744,0.038470001,0.071372375,,,,12.03254467,0.149838409,0.230221252,0.069426422,,,,,,,-9.8,
12.08769525,0.205073547,-0.220641174,0.119871521,,,12.04195296,-0.692310333,-0.171842651,0.066881714,,,,12.04248838,0.2667453,0.022752686,0.079156189,,,,12.04251367,0.180823975,0.219293976,0.054008484,,,,,,,-9.8,
12.09766325,0.308358765,-0.40011795,0.102507629,,,12.05192196,-0.67868866,-0.17079483,0.043380585,,,,12.05245738,0.278720398,0.032482452,0.073018951,,,,12.05248167,0.181722107,0.187110901,0.047871246,,,,,,,-9.8,
12.10763225,0.485739899,-0.495619354,0.047122803,,,12.06189096,-0.671054535,-0.147742767,0.062840118,,,,12.06242538,0.282761993,0.023800507,0.077210236,,,,12.06245067,0.134719849,0.185614014,0.098615723,,,,,,,-9.8,
12.11760025,0.572110291,-0.465980988,0.001467743,,,12.07185996,-0.6622229,-0.109871521,0.066432648,,,,12.07239438,0.281115418,0.037871246,0.110890198,,,,12.07241967,0.096848602,0.187110901,0.139630432,,,,,,,-9.8,
12.12756925,0.522713013,-0.375419312,0.010748444,,,12.08182896,-0.658330994,-0.103883972,0.079455566,,,,12.08236338,0.273630981,0.020357666,0.059846344,,,,12.08238867,0.058378601,0.172291718,0.157593079,,,,,,,-9.8,
12.13753725,0.42706192,-0.266296234,0.088586578,,,12.09179796,-0.668060761,-0.125588837,0.081251831,,,,12.09233138,0.265547791,0.038320313,0.083048096,,,,12.09235667,0.052840118,0.171842651,0.126457825,,,,,,,-9.8,
12.14750625,0.310753784,-0.141755219,0.170017242,,,12.10176696,-0.672701111,-0.159568176,0.070474243,,,,12.10230038,0.252824249,0.054337006,0.101609497,,,,12.10232567,0.077089691,0.166753235,0.057601013,,,,,,,-9.8,
12.15747425,0.239801331,0.003592529,0.22884491,,,12.11173496,-0.671204224,-0.193397827,0.055205994,,,,12.11226938,0.263601837,0.032183075,0.066432648,,,,12.11229071,0.097447357,0.182171173,0.038291168,,,,,,,-9.8,
12.16744325,0.230370941,0.07259903,0.25848328,,,12.12170396,-0.665665741,-0.196092224,0.041135254,,,,12.12223738,0.263452148,0.054486694,0.076461792,,,,12.12225871,0.116457825,0.209115143,0.067929535,,,,,,,-9.8,
12.17741125,0.271235962,-0.015118561,0.28512787,,,12.13167296,-0.666414185,-0.161214752,0.058648834,,,,12.13220638,0.265098724,0.031284943,0.084395294,,,,12.13222771,0.145796814,0.223634949,0.083347473,,,,,,,-9.8,
12.18738067,0.31240036,-0.194745026,0.27988876,,,12.14164196,-0.667462006,-0.14160553,0.06852829,,,,12.14217538,0.273481293,0.022453308,0.081700897,,,,12.14219671,0.141904907,0.211210785,0.118973389,,,,,,,-9.8,
12.19734867,0.311053162,-0.36269577,0.150557709,,,12.15161096,-0.670306091,-0.119601288,0.079156189,,,,12.15214338,0.277223511,0.021405487,0.077359924,,,,12.15216571,0.142353973,0.209564209,0.116728058,,,,,,,-9.8,
12.20731667,0.239651642,-0.494571533,-0.006615448,,,12.16157896,-0.6821315,-0.126486969,0.079156189,,,,12.16211238,0.279768219,0.013471985,0.088885956,,,,12.16213371,0.128432922,0.197888489,0.100711365,,,,,,,-9.8,
12.21728567,0.141156464,-0.573158112,-0.116486969,,,12.17154796,-0.679886169,-0.128432922,0.076910858,,,,12.17208137,0.270786896,0.025896149,0.095621948,,,,12.17210271,0.096399536,0.197589111,0.090831909,,,,,,,-9.8,
12.22725367,0.046702881,-0.556093597,-0.155855103,,,12.18151696,-0.661474457,-0.147892456,0.056104126,,,,12.18204938,0.25626709,0.033829651,0.082000275,,,,12.18207171,0.08307724,0.190404053,0.081102142,,,,,,,-9.8,
12.23722267,-0.00583786,-0.488733673,-0.125617981,,,12.19148596,-0.661624146,-0.161065064,0.044727783,,,,12.19201838,0.253123627,0.061222687,0.069576111,,,,12.19203971,0.073197784,0.175435181,0.0989151,,,,,,,-9.8,
12.24719067,0.064216461,-0.418529663,-0.005567627,,,12.20145496,-0.672551422,-0.154778137,0.055355682,,,,12.20198738,0.265098724,0.053289185,0.065833893,,,,12.20200871,0.075592804,0.167501679,0.092179108,,,,,,,-9.8,
12.25715967,0.186661835,-0.27033783,0.123014984,,,12.21142396,-0.669407959,-0.151934052,0.066582336,,,,12.21195538,0.282312927,0.06316864,0.049517822,,,,12.21197771,0.103135529,0.188458099,0.100411987,,,,,,,-9.8,
12.26712767,0.236807556,-0.054486694,0.2527951,,,12.22139196,-0.66342041,-0.152383118,0.064486694,,,,12.22192438,0.272732849,0.039068756,0.048170624,,,,12.22194671,0.123493195,0.203726349,0.095023193,,,,,,,-9.8,
12.27709667,0.255368958,0.099842377,0.3484462,,,12.23136096,-0.671503601,-0.148790588,0.078108368,,,,12.23189338,0.280067596,0.01526825,0.135439148,,,,12.23191471,0.150437164,0.202828217,0.076012726,,,,,,,-9.8,
12.28706467,0.268092499,0.123493195,0.40233414,,,12.24132996,-0.670605469,-0.156275024,0.072420197,,,,12.24186138,0.282462616,-0.009879456,0.107896423,,,,12.24188371,0.161214752,0.210462341,0.068079224,,,,,,,-9.8,
12.29703267,0.242645416,-0.005388794,0.38571869,,,12.25129896,-0.676892395,-0.150137787,0.064486694,,,,12.25183038,0.268691254,0.047451324,0.072719574,,,,12.25185271,0.138013001,0.199984131,0.081102142,,,,,,,-9.8,
12.30700167,0.161963196,-0.227826233,0.31207184,,,12.26126796,-0.678239594,-0.139060822,0.07197113,,,,12.26179938,0.283660126,-0.013621674,0.104603271,,,,12.26182071,0.096848602,0.206420746,0.109093933,,,,,,,-9.8,
12.31696967,0.162561951,-0.377514954,0.070623932,,,12.27123696,-0.6728508,-0.129331055,0.055954437,,,,12.27176738,0.264799347,0.036823425,0.055056305,,,,12.27178971,0.067659302,0.201930084,0.113285217,,,,,,,-9.8,
12.32693867,0.230969696,-0.511037293,-0.127563934,,,12.28120596,-0.66701294,-0.130977631,0.064786072,,,,12.28173638,0.260009308,0.098195801,0.065684204,,,,12.28175871,0.064216461,0.178129578,0.105052338,,,,,,,-9.8,
12.33690667,0.302670593,-0.691112824,-0.086249847,,,12.29117396,-0.678389282,-0.143551483,0.085592804,,,,12.29170538,0.28201355,0.01287323,0.070623932,,,,12.29172771,0.079933777,0.169447632,0.084694672,,,,,,,-9.8,
12.34687567,0.291893005,-0.679736481,-0.010806732,,,12.30114296,-0.676443329,-0.168399811,0.076312103,,,,12.30167438,0.275576935,0.029189301,0.092927551,,,,12.30169571,0.104033661,0.178279266,0.087538757,,,,,,,-9.8,
12.35684367,0.245339813,-0.409248962,0.051463776,,,12.31111196,-0.680335236,-0.179327087,0.065085449,,,,12.31164238,0.270637207,0.050894165,0.087838135,,,,12.31166471,0.12169693,0.179327087,0.088885956,,,,,,,-9.8,
12.36681267,0.234711914,-0.093405762,0.174358215,,,12.32108096,-0.657881928,-0.170495453,0.062241364,,,,12.32161138,0.292641449,0.035027161,0.06613327,,,,12.32163371,0.131127319,0.187859345,0.085143738,,,,,,,-9.8,
12.37678067,0.235310669,0.100890198,0.25339386,,,12.33104996,-0.647254028,-0.145497437,0.077659302,,,,12.33158038,0.299826508,0.029638367,0.084694672,,,,12.33160171,0.135917358,0.194894714,0.091430664,,,,,,,-9.8,
12.38674967,0.24803421,0.15328125,0.28572662,,,12.34101896,-0.659378815,-0.131127319,0.075863037,,,,12.34154837,0.301173706,0.019309845,0.09427475,,,,12.34157071,0.136965179,0.212707672,0.075264282,,,,,,,-9.8,
12.39671767,0.219144287,0.143252106,0.25504044,,,12.35098696,-0.6728508,-0.116607513,0.075713348,,,,12.35151738,0.339793396,0.045056305,0.083646851,,,,12.35153971,0.121098175,0.19429596,0.072120819,,,,,,,-9.8,
12.40668567,0.236657867,0.060025177,0.26327332,,,12.36095596,-0.681233368,-0.139509888,0.071671753,,,,12.36148638,0.423469391,0.151185608,0.020927277,,,,12.36150871,0.101488953,0.201630707,0.080503387,,,,,,,-9.8,
12.41665467,0.320333862,-0.081280975,0.20444565,,,12.37092496,-0.678389282,-0.14040802,0.04278183,,,,12.37145438,0.374820557,0.106278992,-0.04613327,,,,12.37147671,0.089663544,0.207019501,0.10475296,,,,,,,-9.8,
12.42662267,0.417032776,-0.184715881,0.022424164,,,12.38089396,-0.670006714,-0.153730316,0.055505371,,,,12.38142338,0.042960663,-0.148790588,0.27584717,,,,12.38144571,0.08771759,0.193846893,0.100411987,,,,,,,-9.8,
12.43659167,0.404458923,-0.230071564,-0.091039886,,,12.39086296,-0.683628388,-0.15328125,0.077359924,,,,12.39139238,0.177231445,-0.039966888,0.124960938,,,,12.39141471,0.104333038,0.187410278,0.073617706,,,,,,,-9.8,
12.44655967,0.307310944,-0.333805847,0.008203735,,,12.40083196,-0.675545197,-0.154029694,0.079305878,,,,12.40136038,0.321980438,0.068557434,-0.030116577,,,,12.40138271,0.11346405,0.179476776,0.071072998,,,,,,,-9.8,
12.45652867,0.248483276,-0.457897797,0.034998016,,,12.41079996,-0.678538971,-0.170944519,0.066732025,,,,12.41132938,0.330512695,0.03861969,0.137235413,,,,12.41135171,0.128582611,0.175285492,0.069875488,,,,,,,-9.8,
12.46649667,0.283809815,-0.495918732,-0.18190094,,,12.42076896,-0.674497376,-0.155825958,0.071821442,,,,12.42129838,0.241298218,0.025596771,0.089634399,,,,12.42132071,0.132474518,0.188009033,0.07316864,,,,,,,-9.8,
12.47646567,0.299078064,-0.464783478,-0.280246429,,,12.43073796,-0.657881928,-0.14744339,0.070174866,,,,12.43126638,0.172291718,0.078885956,0.080054321,,,,12.43128971,0.122445374,0.198038178,0.099214478,,,,,,,-9.8,
12.48643367,0.260009308,-0.401465149,-0.15375946,,,12.44070696,-0.657732239,-0.143401794,0.071222687,,,,12.44123538,0.21180954,-0.125738525,-0.093734283,,,,12.44125771,0.126786346,0.199535065,0.099513855,,,,,,,-9.8,
12.49640167,0.213905182,-0.248483276,-0.044037628,,,12.45067596,-0.671054535,-0.132773895,0.062091675,,,,12.45120438,0.155376892,-0.103734283,0.40323227,,,,12.45122671,0.108674011,0.199085999,0.092777863,,,,,,,-9.8,
12.50637067,0.202079773,-0.053139496,0.039189301,,,12.46064496,-0.674647064,-0.126936035,0.061343231,,,,12.46117238,0.180374908,0.10762619,0.25294479,,,,12.46119571,0.103135529,0.187559967,0.088885956,,,,,,,-9.8,
12.51633867,0.170944519,0.068856812,0.143971405,,,12.47061296,-0.674347687,-0.133672028,0.0697258,,,,12.47114138,0.453556824,0.072748718,-0.130707397,,,,12.47116371,0.090411987,0.192499695,0.079605255,,,,,,,-9.8,
12.52630767,0.150586853,0.035925293,0.26956024,,,12.48058196,-0.672701111,-0.145497437,0.068827667,,,,12.48111038,0.293389893,-0.09475296,-0.036104126,,,,12.48113271,0.090861053,0.188757477,0.092927551,,,,,,,-9.8,
12.53627567,0.17199234,-0.074395294,0.24082001,,,12.49055096,-0.673150177,-0.155077515,0.074815216,,,,12.49107838,0.29368927,0.147293701,0.051164398,,,,12.49110171,0.112416229,0.189056854,0.087987823,,,,,,,-9.8,
12.54624467,0.187859345,-0.199085999,0.095023193,,,12.50051996,-0.674647064,-0.168998566,0.057002258,,,,12.50104738,0.206271057,0.08427475,0.061941986,,,,12.50107071,0.123493195,0.189356232,0.073468018,,,,,,,-9.8,
12.55621267,0.181273041,-0.32991394,0.032153931,,,12.51048896,-0.681832123,-0.158370667,0.090981598,,,,12.51101933,0.191451874,0.018262024,0.23707779,,,,12.51103871,0.142204285,0.182919617,0.071222687,,,,,,,-9.8,
12.56618167,0.223784638,-0.430055695,0.037243347,,,12.52045796,-0.659678192,-0.14624588,0.080802765,,,,12.52098733,0.354762268,0.007484436,0.102657318,,,,12.52100771,0.139360199,0.185464325,0.062391052,,,,,,,-9.8,
12.57614967,0.274828491,-0.44233017,0.015538483,,,12.53042596,-0.648451538,-0.137863312,0.055804749,,,,12.53095633,0.23875351,0.020956421,0.147863312,,,,12.53097671,0.117655335,0.187110901,0.090083466,,,,,,,-9.8,
12.58611867,0.246088257,-0.361947327,0.046374359,,,12.54039496,-0.661324768,-0.132923584,0.055804749,,,,12.54092533,0.256566467,0.05613327,0.087089691,,,,12.54094571,0.113164673,0.187410278,0.100711365,,,,,,,-9.8,
12.59608667,0.278570709,-0.32527359,0.21776794,,,12.55036396,-0.674347687,-0.126486969,0.058798523,,,,12.55089333,0.305215302,0.073796539,0.029010468,,,,12.55091371,0.093106384,0.187859345,0.09307724,,,,,,,-9.8,
12.60605467,0.333656158,-0.2468367,0.20175125,,,12.56033296,-0.668210449,-0.142054596,0.076910858,,,,12.56086233,0.281863861,0.064964905,0.069426422,,,,12.56088271,0.090561676,0.193248138,0.09427475,,,,,,,-9.8,
12.61602367,0.332458649,-0.159867554,0.132744751,,,12.57030196,-0.668210449,-0.14160553,0.061343231,,,,12.57083133,0.288599854,0.043409729,0.037692413,,,,12.57085171,0.097746735,0.196241913,0.086940002,,,,,,,-9.8,
12.62599167,0.263751526,-0.197439423,0.156096191,,,12.58027096,-0.675395508,-0.148940277,0.078108368,,,,12.58080033,0.246986389,0.044008484,0.096969147,,,,12.58081971,0.106278992,0.190104675,0.074066772,,,,,,,-9.8,
12.63596067,0.163460083,-0.282462616,0.153102417,,,12.59023896,-0.678239594,-0.154628449,0.074515839,,,,12.59076833,0.224832459,0.061671753,0.147713623,,,,12.59078871,0.110470276,0.200433197,0.065235138,,,,,,,-9.8,
12.64592867,0.125738525,-0.325123901,0.043679962,,,12.60020796,-0.666264496,-0.152682495,0.089933777,,,,12.60073733,0.277522888,0.043409729,0.070623932,,,,12.60075771,0.130378876,0.192948761,0.056702881,,,,,,,-9.8,
12.65589767,0.113613739,-0.305664368,-0.050623932,,,12.61017696,-0.663121033,-0.15208374,0.073468018,,,,12.61070533,0.289647675,0.01407074,0.085742493,,,,12.61072671,0.13337265,0.188308411,0.068378601,,,,,,,-9.8,
12.66586567,0.111368408,-0.322279816,0.054756927,,,12.62014596,-0.686322784,-0.143551483,0.066582336,,,,12.62067433,0.250279541,0.02335144,0.125559692,,,,12.62069471,0.124541016,0.190553742,0.081251831,,,,,,,-9.8,
12.67583467,0.142353973,-0.371228027,0.196212769,,,12.63011496,-0.6821315,-0.150586853,0.09187973,,,,12.63064333,0.297581177,0.019758911,0.054756927,,,,12.63066371,0.113164673,0.183967438,0.099663544,,,,,,,-9.8,
12.68580267,0.199834442,-0.331859894,0.075863037,,,12.64008396,-0.617615662,-0.142653351,0.043679962,,,,12.64061233,0.270786896,-0.005239105,0.069276733,,,,12.64063271,0.104782105,0.191302185,0.09068222,,,,,,,-9.8,
12.69577167,0.226479034,-0.239052887,-0.060503387,,,12.65005196,-0.700243835,-0.142952728,0.060594788,,,,12.65058033,0.249830475,0.025896149,0.090981598,,,,12.65060171,0.094154205,0.197589111,0.095172882,,,,,,,-9.8,
12.70573967,0.191451874,-0.18950592,-0.095979614,,,12.66002096,-0.665965118,-0.133222961,0.111039886,,,,12.66054933,0.2667453,0.031883698,0.057301636,,,,12.66056971,0.095501404,0.19893631,0.079605255,,,,,,,-9.8,
12.71570767,0.115410004,-0.18726059,-0.060054321,,,12.66998996,-0.718505859,-0.14624588,0.042033386,,,,12.67051833,0.306263123,0.042810974,0.061193542,,,,12.67053871,0.102087708,0.206271057,0.072420197,,,,,,,-9.8,
12.72567667,0.059426422,-0.214204559,-0.042391052,,,12.67995896,-0.660426636,-0.122295685,0.090233154,,,,12.68048633,0.290845184,0.055235138,0.079455566,,,,12.68050771,0.112116852,0.20477417,0.076461792,,,,,,,-9.8,
12.73564467,0.062120819,-0.22812561,-0.052719574,,,12.68992796,-0.619262238,-0.158220978,0.016885681,,,,12.69045533,0.269439697,0.030686188,0.111189575,,,,12.69047571,0.132773895,0.1977388,0.078108368,,,,,,,-9.8,
12.74561367,0.106578369,-0.236807556,-0.030116577,,,12.69989696,-0.620459747,-0.135468292,0.092777863,,,,12.70042433,0.271535339,0.037272491,0.126457825,,,,12.70044471,0.132025452,0.199984131,0.076461792,,,,,,,-9.8,
12.75558167,0.166304169,-0.219892731,-0.011854553,,,12.70986496,-0.656684418,-0.1486409,0.143073273,,,,12.71039233,0.252225494,0.035176849,0.097567902,,,,12.71041371,0.12992981,0.190104675,0.079904633,,,,,,,-9.8,
12.76555067,0.27033783,-0.188308411,0.008652802,,,12.71983396,-0.635129242,-0.147593079,0.015688171,,,,12.72036133,0.255518646,0.023650818,0.087688446,,,,12.72038271,0.129031677,0.193248138,0.077659302,,,,,,,-9.8,
12.77551867,0.433947601,-0.195194092,0.064337006,,,12.72980296,-0.673150177,-0.135168915,0.042931519,,,,12.73033033,0.266445923,0.035625916,0.076910858,,,,12.73035071,0.106728058,0.198187866,0.085293427,,,,,,,-9.8,
12.78548767,0.540825348,-0.176483002,0.045775604,,,12.73977196,-0.598305817,-0.091908875,0.117925568,,,,12.74029833,0.272882538,0.032931519,0.070474243,,,,12.74031971,0.093256073,0.187859345,0.095771637,,,,,,,-9.8,
12.79545567,0.53828064,-0.134121094,0.047871246,,,12.74973642,-0.655786285,-0.106728058,0.018083191,,,,12.75026733,0.284109192,0.034428406,0.076761169,,,,12.75028871,0.096549225,0.196990356,0.096220703,,,,,,,-9.8,
12.80542367,0.42122406,-0.091609497,0.106549225,,,12.75970542,-0.611328735,-0.166004791,0.125260315,,,,12.76023633,0.301772461,0.060025177,0.070773621,,,,12.76025771,0.098046112,0.189206543,0.078707123,,,,,,,-9.8,
12.81539267,0.245639191,-0.071102142,0.162532806,,,12.76967342,-0.605341187,-0.140258331,0.001168365,,,,12.77020433,0.277822266,0.0398172,0.091580353,,,,12.77022571,0.105231171,0.199684753,0.074964905,,,,,,,-9.8,
12.82536067,0.159568176,-0.098195801,0.176004791,,,12.77964242,-0.606239319,-0.12992981,0.097867279,,,,12.78017333,0.274379425,0.032183075,0.096520081,,,,12.78019471,0.125139771,0.199834442,0.062241364,,,,,,,-9.8,
12.83532967,0.186512146,-0.115559692,0.158341522,,,12.78961142,-0.612226868,-0.158071289,0.095172882,,,,12.79014233,0.273930359,0.04445755,0.101459808,,,,12.79016371,0.124690704,0.183368683,0.083347473,,,,,,,-9.8,
12.84529767,0.293988648,-0.144748993,0.125709381,,,12.79958042,-0.606688385,-0.123792572,0.078856812,,,,12.80011033,0.220192108,0.024099884,0.085143738,,,,12.80013271,0.130229187,0.192200317,0.078108368,,,,,,,-9.8,
12.85526667,0.412542114,-0.208666077,0.087389069,,,12.80954942,-0.59905426,-0.120649109,0.064337006,,,,12.81007933,0.320184174,-0.004041595,0.079305878,,,,12.81010071,0.12049942,0.192799072,0.087089691,,,,,,,-9.8,
12.86523467,0.459694061,-0.270637207,0.037393036,,,12.81951842,-0.629441071,-0.128133545,0.01464035,,,,12.82004833,0.243842926,0.044307861,0.134241638,,,,12.82006971,0.111518097,0.193547516,0.088137512,,,,,,,-9.8,
12.87520367,0.425565033,-0.28785141,0.041135254,,,12.82948642,-0.671503601,-0.158220978,0.085742493,,,,12.83001733,0.237556,0.038170624,0.123314362,,,,12.83003871,0.096549225,0.186811523,0.077359924,,,,,,,-9.8,
12.88517167,0.330662384,-0.258063355,0.04278183,,,12.83945542,-0.608334961,-0.164358215,0.096520081,,,,12.83998533,0.302820282,0.005538483,0.02751358,,,,12.84000771,0.100291443,0.193697205,0.084694672,,,,,,,-9.8,
12.89513967,0.192948761,-0.173339539,0.083347473,,,12.84942442,-0.610729981,-0.098644867,0.064037628,,,,12.84995433,0.267194367,0.020657043,-0.115888214,,,,12.84997571,0.098944244,0.187410278,0.090233154,,,,,,,-9.8,
12.90510867,0.121996307,-0.105829926,0.150108643,,,12.85939342,-0.620908814,-0.127385101,0.050266266,,,,12.85992333,0.284109192,0.101638641,0.042482452,,,,12.85994471,0.096848602,0.194445648,0.092179108,,,,,,,-9.8,
12.91507667,0.193547516,-0.072149963,0.2104332,,,12.86936242,-0.622555389,-0.132773895,0.063887939,,,,12.86989133,0.272134094,-0.004790039,0.153850861,,,,12.86991371,0.111667786,0.200433197,0.0790065,,,,,,,-9.8,
12.92504567,0.257614288,-0.047451324,0.24126907,,,12.87933142,-0.661175079,-0.149539032,0.09068222,,,,12.87986033,0.285157013,0.03397934,-0.044037628,,,,12.87988171,0.121397553,0.195194092,0.080653076,,,,,,,-9.8,
12.93501367,0.292791138,-0.058079224,0.2900676,,,12.88929942,-0.640518036,-0.167202301,0.114632416,,,,12.88982933,0.29608429,0.031734009,0.047571869,,,,12.88985071,0.12409195,0.199385376,0.073468018,,,,,,,-9.8,
12.94498267,0.332907715,-0.096698914,0.28048752,,,12.89926842,-0.586480408,-0.129031677,0.075863037,,,,12.89979733,0.271086273,0.041164398,0.122565918,,,,12.89981971,0.128283234,0.205821991,0.088137512,,,,,,,-9.8,
12.95495067,0.329165497,-0.105979614,0.197859344,,,12.90923742,-0.587677918,-0.12409195,0.033501129,,,,12.90976633,0.239801331,0.036823425,0.197559967,,,,12.90978871,0.120948486,0.199535065,0.085443115,,,,,,,-9.8,
12.96491967,0.315693512,-0.141755219,0.152353973,,,12.91920642,-0.599653015,-0.135019226,0.070773621,,,,12.91973533,0.227975922,-0.023650818,0.25848328,,,,12.91975671,0.104333038,0.187559967,0.067031403,,,,,,,-9.8,
12.97488767,0.288001099,-0.232316895,0.199805298,,,12.92917542,-0.606538696,-0.146395569,0.08484436,,,,12.92970333,0.200882263,-0.083526306,0.3364711,,,,12.92972571,0.082777863,0.187559967,0.071671753,,,,,,,-9.8,
